,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-10-06 15:00:00,8573.238584080049,22417.8788814292,256402.7186296678,326543.90666826407,0.6526837739399977,0.08589520633302963,-5.710924564467621,4.046623894877645,0.035415658630392685,-0.09365692999785513,1.9913566473897293,-1.064040015357094,5.7774662409493995,6.968027064371288,0.6944903358478506,3.905504368685294,0.09617609089463519,-0.00042862324767426157,-0.5190763533731216,2.2667660358166026,0.7993394125372698,2.5478077897647733,4.053956995294796,-6.42674240817157
2024-10-06 18:00:00,12060.534912035004,24041.169790123342,260214.88296420188,296735.0990490362,0.625768657847497,0.04816793654374863,-3.45729441330572,3.6992472215189474,0.1882493666584881,0.11015187463739011,0.9237491804550861,-0.9795163450368156,6.855065257400535,9.402955954843526,0.7650630619704251,3.6798386919840613,0.25021497855616703,0.13126218441916704,1.7163612244437092,1.0058526174099718,0.7359022062889246,3.6241377994468458,3.6721895947569756,-5.17117267237788
2024-10-06 21:00:00,13977.882120893257,25253.142064883206,293476.1210776519,348270.32320431946,2.1801492132051883,0.03963507454080985,-3.053331242298772,4.43305593358249,0.10624101780366657,0.08960894414816938,1.486322246026979,-0.9653463255128363,10.01722576013887,10.797741495015822,2.1143451962251096,4.307758460002394,0.13246828644210862,-0.06287602443042672,1.9637783403531366,-0.17645292360354453,2.24601155638444,1.3506381234197418,4.240935890463084,-6.69749377397197
2024-10-07 00:00:00,14921.84989918455,22683.047662426125,302632.49511582963,292923.71589919965,1.7917147148998442,-0.022259356910174007,-3.909799341545955,4.5984660681164655,0.06649797164017762,0.0719414840928373,1.584292879451247,-0.8684082965139627,7.747534760536614,9.764830715018087,1.488132199296632,4.444567739801142,-0.04635734196750996,-0.14182024210093258,4.585819883708693,1.3057256077555455,1.6566000443819824,5.119611630903556,4.406963698832869,-6.334131505392913
2024-10-07 03:00:00,12976.563534395042,22189.824835503063,392529.8305657597,376473.99633183924,3.158034734195102,0.13616560107755335,-3.4655761585223748,5.1492691741871255,-0.020167895313014675,0.013171469411227548,1.7604714617555957,-1.5722170470892942,8.409213195291052,11.313478882942322,3.227178130045826,4.9978917317917135,0.0019909619575916317,0.10632109266462757,2.830800010713644,4.24300860442187,3.316359192543261,1.3778699732853215,5.106253196362972,-2.7996196811983367
2024-10-07 06:00:00,14964.85467746853,24979.58326398208,363777.77534724434,384572.70175471203,2.7998690810199998,0.06786907699287127,-4.506528164617581,5.119427572907005,0.07305555989714128,0.06635477833551068,1.5796818383671105,-1.4305442148296748,7.498195679614155,9.862553900870676,2.669597403238063,4.945508872851695,0.33099768314632977,0.18203491237190975,-0.01601477174589861,1.8462512215493028,3.1256802812620594,0.11096247348457244,5.167238629950534,-6.349160301145609
2024-10-07 09:00:00,20126.113490355765,26121.778942736313,392183.91149604827,416353.0227173042,2.074333015969235,0.00014033460305067796,-4.177044978558974,4.701484889084641,-0.020122405525692534,-0.01585664232309233,1.7195317041119098,-1.9375325445968623,7.874701140673454,12.96085881721207,1.4564125652328959,4.705613167571869,-0.06535914608978129,0.3639061684236394,0.5732457956938984,0.40388336004436026,2.029236610008197,0.9564260541717273,5.081107365228322,-6.537113963002392
2024-10-07 12:00:00,13553.097121929253,32839.95650193269,376159.88453423255,393296.5823316702,3.1503806795209104,0.0806753359743031,-5.109956444043615,3.88462117108766,0.1743024461611277,0.24164055735393195,0.8878648526030379,-1.160718540974775,9.76982276977004,11.973326623269223,3.0558541554261662,4.020123349529305,-0.30072816362409444,0.0696401128835854,-3.6287593053806955,1.3002014218006337,2.756025405709991,-2.5570483934610295,3.631945390643011,-6.533657652355867
2024-10-07 15:00:00,13630.385156075325,27626.005381021758,313802.71049982525,444437.37342819787,2.4781473923757074,0.10722748006457078,-6.532069496358984,7.646210775702411,0.06526596274970138,0.1894703740176837,0.874629808036073,-1.0781034156205027,6.995487891179362,8.415047397404223,2.4429184850293564,7.023152549077318,0.3847779938330857,-0.17168514207209615,1.5599985245107435,4.70690533277262,2.9048869035236624,4.7392908204579465,7.1778277795480605,-8.393271523668274
2024-10-07 18:00:00,21864.301788723904,29131.557433175414,409855.8526636646,494965.7375195588,5.057712811496209,-0.2468826663553516,-5.056609100445246,10.62212501360978,-0.14268586039160042,-0.06941820780301823,-0.9008770370805261,-0.34915169379595784,12.992935344813253,17.194214170502093,4.887153926122316,10.67319120809974,0.2082031666345672,0.11597469027973872,3.4637706544972593,3.27325052199488,5.161719172167026,4.363543980526822,11.05440057804789,-12.056331898264188
